endTime,artistName,trackName,msPlayed,Real Time (seconds),Play Status,Hour,Day
2025-01-06 02:45:00,GFRIEND,Sunny Summer,1230,1.23,Skipped,2,Monday
2025-01-06 02:45:00,Red Velvet - IRENE & SEULGI,Jelly,1068,1.068,Skipped,2,Monday
2025-01-06 02:49:00,GFRIEND,FINGERTIP,210102,210.102,Full Play,2,Monday
2025-01-06 02:50:00,I.O.I,Whatta Man (Good man),59306,59.306,Full Play,2,Monday
2025-01-06 02:51:00,WENDY,The Road,61138,61.138,Full Play,2,Monday
2025-01-06 02:54:00,Red Velvet,Queendom,181760,181.76,Full Play,2,Monday
2025-01-06 02:57:00,fromis_9,DM,204293,204.293,Full Play,2,Monday
2025-01-06 02:59:00,DAY6 (Even of Day),so this is love,3808,3.808,Skipped,2,Monday
2025-01-06 02:59:00,VIVIZ,Shhh!,110782,110.782,Full Play,2,Monday
2025-01-06 03:03:00,Hwang Chang young,Fly Up (Feat. Door) - Concert Version,228464,228.464,Full Play,3,Monday
2025-01-06 03:06:00,Billie Eilish,ocean eyes,200379,200.379,Full Play,3,Monday
2025-01-06 03:09:00,keshi,beside you,166023,166.023,Full Play,3,Monday
2025-01-06 03:09:00,ikkubaru,Lagoon,5354,5.354,Partial Play,3,Monday
2025-01-06 03:13:00,HYBS,Tip Toe,224725,224.725,Full Play,3,Monday
2025-01-06 03:15:00,MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),153468,153.468,Full Play,3,Monday
2025-01-06 06:33:00,Diskoria,C.H.R.I.S.Y.E.,63320,63.32,Full Play,6,Monday
2025-01-06 10:43:00,WENDY,His Car Isn’t Yours,184053,184.053,Full Play,10,Monday
2025-01-06 10:46:00,YOASOBI,優しい彗星,215333,215.333,Full Play,10,Monday
2025-01-06 10:50:00,DAY6 (Even of Day),so this is love,203425,203.425,Full Play,10,Monday
2025-01-06 10:53:00,Red Velvet,On A Ride,199000,199.0,Full Play,10,Monday
2025-01-06 11:08:00,Hwang Chang young,Fly Up (Feat. Door) - Concert Version,228464,228.464,Full Play,11,Monday
2025-01-06 11:12:00,Adikara,Primadona,247250,247.25,Full Play,11,Monday
2025-01-06 11:21:00,keshi,beside you,166023,166.023,Full Play,11,Monday
2025-01-06 11:24:00,WENDY,Wish You Hell,170360,170.36,Full Play,11,Monday
2025-01-06 11:25:00,Dreamcatcher,Jazz Bar (Carol ver.),49850,49.85,Full Play,11,Monday
2025-01-06 11:29:00,suisoh,MONOCHROME,19819,19.819,Partial Play,11,Monday
2025-01-06 11:29:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),69695,69.695,Full Play,11,Monday
2025-01-06 13:54:00,WJSN,UNNATURAL,180120,180.12,Full Play,13,Monday
2025-01-06 13:57:00,WJSN,Last Dance,195784,195.784,Full Play,13,Monday
2025-01-06 14:00:00,WJSN,SUPER MOON,208214,208.214,Full Play,14,Monday
2025-01-06 14:01:00,WJSN,REWIND,220,0.22,Skipped,14,Monday
2025-01-06 14:01:00,WJSN,Secret,5130,5.13,Partial Play,14,Monday
2025-01-06 14:01:00,WJSN,YALLA,2600,2.6,Skipped,14,Monday
2025-01-06 14:01:00,WJSN,New Me,29854,29.854,Partial Play,14,Monday
2025-01-06 14:05:00,VIVIZ,UNNATURAL,244320,244.32,Full Play,14,Monday
2025-01-06 14:08:00,VIVIZ,Shhh!,144550,144.55,Full Play,14,Monday
2025-01-06 14:11:00,DNCE,Cake By The Ocean,219146,219.146,Full Play,14,Monday
2025-01-06 14:15:00,Britney Spears,...Baby One More Time,211066,211.066,Full Play,14,Monday
2025-01-06 14:18:00,Zara Larsson,Lush Life,201122,201.122,Full Play,14,Monday
2025-01-06 14:22:00,ABBA,Dancing Queen,230400,230.4,Full Play,14,Monday
2025-01-06 14:25:00,Backstreet Boys,I Want It That Way,213306,213.306,Full Play,14,Monday
2025-01-06 14:29:00,Jonas Brothers,Sucker,181026,181.026,Full Play,14,Monday
2025-01-06 14:32:00,Doja Cat,Kiss Me More (feat. SZA),208666,208.666,Full Play,14,Monday
2025-01-06 14:35:00,Britney Spears,Oops!...I Did It Again,204854,204.854,Full Play,14,Monday
2025-01-06 14:39:00,TWICE,The Feels,198053,198.053,Full Play,14,Monday
2025-01-06 14:42:00,TWICE,Wow,180960,180.96,Full Play,14,Monday
2025-01-06 14:45:00,TWICE,Gone,195000,195.0,Full Play,14,Monday
2025-01-06 14:48:00,TWICE,RUSH,156306,156.306,Full Play,14,Monday
2025-01-06 14:51:00,TWICE,Breakthrough,217650,217.65,Full Play,14,Monday
2025-01-06 14:55:00,TWICE,Shot thru the heart,205053,205.053,Full Play,14,Monday
2025-01-06 14:58:00,TWICE,I GOT YOU (Original),173240,173.24,Full Play,14,Monday
2025-01-06 15:01:00,TWICE,YOUNG & WILD,181200,181.2,Full Play,15,Monday
2025-01-06 15:04:00,TWICE,Say it again,203586,203.586,Full Play,15,Monday
2025-01-06 15:06:00,TWICE,The Feels (YVES V Remix),135000,135.0,Full Play,15,Monday
2025-01-06 15:09:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),166773,166.773,Full Play,15,Monday
2025-01-06 15:13:00,TWICE,MOONLIGHT,219386,219.386,Full Play,15,Monday
2025-01-06 15:17:00,TWICE,OXYGEN,225400,225.4,Full Play,15,Monday
2025-01-06 15:19:00,TWICE,Celebrate,160399,160.399,Full Play,15,Monday
2025-01-06 23:42:00,Red Velvet,Queendom,59031,59.031,Full Play,23,Monday
2025-01-06 23:43:00,TWICE,Strategy (feat. Megan Thee Stallion),2022,2.022,Skipped,23,Monday
2025-01-06 23:43:00,VIVIZ,Shhh!,768,0.768,Skipped,23,Monday
2025-01-06 23:43:00,QWER,My Name is Malguem,938,0.938,Skipped,23,Monday
2025-01-06 23:43:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),58171,58.171,Full Play,23,Monday
2025-01-06 23:43:00,LE SSERAFIM,CRAZY,1109,1.109,Skipped,23,Monday
2025-01-06 23:43:00,aespa,Whiplash,1066,1.066,Skipped,23,Monday
2025-01-06 23:43:00,Dreamcatcher,JUSTICE,746,0.746,Skipped,23,Monday
2025-01-06 23:43:00,ILLIT,Cherish (My Love),703,0.703,Skipped,23,Monday
2025-01-06 23:43:00,TWICE,Heart Shaker,725,0.725,Skipped,23,Monday
2025-01-06 23:43:00,DAY6,HAPPY,1130,1.13,Skipped,23,Monday
2025-01-06 23:43:00,aespa,Armageddon,874,0.874,Skipped,23,Monday
2025-01-06 23:44:00,TWICE,Feel Special,938,0.938,Skipped,23,Monday
2025-01-06 23:49:00,GFRIEND,FINGERTIP,122664,122.664,Full Play,23,Monday
2025-01-06 23:50:00,GFRIEND,Rough,25179,25.179,Partial Play,23,Monday
2025-01-07 02:04:00,GFRIEND,FINGERTIP,210102,210.102,Full Play,2,Tuesday
2025-01-07 02:08:00,Brave Girls,We Ride,1811,1.811,Skipped,2,Tuesday
2025-01-07 02:08:00,GFRIEND,Rainbow,232444,232.444,Full Play,2,Tuesday
2025-01-07 02:08:00,DAY6,days gone by,6037,6.037,Partial Play,2,Tuesday
2025-01-07 02:11:00,VIVIZ,BOP BOP!,219933,219.933,Full Play,2,Tuesday
2025-01-07 02:15:00,I.O.I,Very Very Very,203640,203.64,Full Play,2,Tuesday
2025-01-07 02:18:00,GFRIEND,Glass Bead,203482,203.482,Full Play,2,Tuesday
2025-01-07 02:21:00,WENDY,Why Can't You Love Me?,168960,168.96,Full Play,2,Tuesday
2025-01-07 02:25:00,DAY6,Somehow,202453,202.453,Full Play,2,Tuesday
2025-01-07 02:28:00,Brave Girls,Rollin',197746,197.746,Full Play,2,Tuesday
2025-01-07 02:29:00,SEULGI,Wow Thing,15419,15.419,Partial Play,2,Tuesday
2025-01-07 02:33:00,Maroon 5,This Love,206200,206.2,Full Play,2,Tuesday
2025-01-07 02:37:00,Gen Hoshino,Comedy,230666,230.666,Full Play,2,Tuesday
2025-01-07 02:41:00,DAY6,You Were Beautiful,283160,283.16,Full Play,2,Tuesday
2025-01-07 02:45:00,NewJeans,Ditto,185506,185.506,Full Play,2,Tuesday
2025-01-07 02:47:00,MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),173336,173.336,Full Play,2,Tuesday
2025-01-07 02:50:00,NewJeans,Hurt,177946,177.946,Full Play,2,Tuesday
2025-01-07 02:53:00,WENDY,Wish You Hell,170360,170.36,Full Play,2,Tuesday
2025-01-07 02:56:00,XG,HOWLING,188702,188.702,Full Play,2,Tuesday
2025-01-07 02:59:00,FIFTY FIFTY,Cupid - Twin Version,174253,174.253,Full Play,2,Tuesday
2025-01-07 03:05:00,Hikaru Utada,Fly Me To The Moon (In Other Words) - 2007 MIX,93962,93.962,Full Play,3,Tuesday
2025-01-07 03:09:00,DAY6 (Even of Day),so this is love,203425,203.425,Full Play,3,Tuesday
2025-01-07 03:12:00,LE SSERAFIM,Sour Grapes,196540,196.54,Full Play,3,Tuesday
2025-01-07 03:16:00,NewJeans,Hurt,13299,13.299,Partial Play,3,Tuesday
2025-01-07 03:16:00,Dreamcatcher,Jazz Bar (Carol ver.),232746,232.746,Full Play,3,Tuesday
2025-01-07 03:16:00,NewJeans,Ditto,1532,1.532,Skipped,3,Tuesday
2025-01-07 03:20:00,HYBS,Dancing with my phone,203532,203.532,Full Play,3,Tuesday
2025-01-07 03:20:00,Jung Kook,Still With You,837,0.837,Skipped,3,Tuesday
2025-01-07 03:23:00,Kocchi no Kento,Mouiiyo,30141,30.141,Partial Play,3,Tuesday
2025-01-07 03:23:00,FANTASTICS from EXILE TRIBE,Got Boost？,192200,192.2,Full Play,3,Tuesday
2025-01-07 03:27:00,Dreamcatcher,Jazz Bar (Carol ver.),2629,2.629,Skipped,3,Tuesday
2025-01-07 03:27:00,YUJU,Love Rain,209564,209.564,Full Play,3,Tuesday
2025-01-07 03:31:00,Adikara,Primadona,247250,247.25,Full Play,3,Tuesday
2025-01-07 03:35:00,Red Velvet,BAMBOLEO,208346,208.346,Full Play,3,Tuesday
2025-01-07 03:39:00,HYBS,Tip Toe,224725,224.725,Full Play,3,Tuesday
2025-01-07 03:41:00,keshi,beside you,166023,166.023,Full Play,3,Tuesday
2025-01-07 03:44:00,FIFTY FIFTY,Cupid - Twin Version,174253,174.253,Full Play,3,Tuesday
2025-01-07 03:44:00,NewJeans,Ditto,3826,3.826,Skipped,3,Tuesday
2025-01-07 03:48:00,Jung Kook,Still With You,239905,239.905,Full Play,3,Tuesday
2025-01-07 03:53:00,Lady Gaga,Die With A Smile,251667,251.667,Full Play,3,Tuesday
2025-01-07 03:56:00,DAY6 (Even of Day),so this is love,203425,203.425,Full Play,3,Tuesday
2025-01-07 11:54:00,GFRIEND,FINGERTIP,210102,210.102,Full Play,11,Tuesday
2025-01-07 11:55:00,GFRIEND,Sunny Summer,51298,51.298,Full Play,11,Tuesday
2025-01-07 11:58:00,YUJU,Love Rain,209564,209.564,Full Play,11,Tuesday
2025-01-07 12:00:00,YUJU,Play,123635,123.635,Full Play,12,Tuesday
2025-01-07 12:57:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),166773,166.773,Full Play,12,Tuesday
2025-01-07 13:00:00,TWICE,HAPPY HAPPY,206973,206.973,Full Play,13,Tuesday
2025-01-07 13:04:00,TWICE,What is Love?,208226,208.226,Full Play,13,Tuesday
2025-01-07 13:07:00,TWICE,Kiss My Troubles Away,174253,174.253,Full Play,13,Tuesday
2025-01-07 13:10:00,TWICE,One More Time,183000,183.0,Full Play,13,Tuesday
2025-01-07 13:13:00,TWICE,BDZ,196320,196.32,Full Play,13,Tuesday
2025-01-07 13:16:00,TWICE,Peach Soda,190306,190.306,Full Play,13,Tuesday
2025-01-07 13:20:00,TWICE,Strategy (feat. Megan Thee Stallion),201760,201.76,Full Play,13,Tuesday
2025-01-07 13:22:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),166773,166.773,Full Play,13,Tuesday
2025-01-07 13:26:00,TWICE,Ponytail,206186,206.186,Full Play,13,Tuesday
2025-01-07 13:29:00,TWICE,Dance Again,191706,191.706,Full Play,13,Tuesday
2025-01-07 13:33:00,TWICE,STUCK,215400,215.4,Full Play,13,Tuesday
2025-01-07 13:35:00,TWICE,ONE SPARK (House ver.),164339,164.339,Full Play,13,Tuesday
2025-01-07 13:39:00,TWICE,BEHIND THE MASK,218533,218.533,Full Play,13,Tuesday
2025-01-07 13:42:00,TWICE,I GOT YOU (Feat. Lauv),184346,184.346,Full Play,13,Tuesday
2025-01-07 13:46:00,TWICE,SCIENTIST (R3HAB Remix),208780,208.78,Full Play,13,Tuesday
2025-01-07 13:48:00,TWICE,WALLFLOWER,176066,176.066,Full Play,13,Tuesday
2025-01-07 13:52:00,TWICE,The Best Thing I Ever Did,210440,210.44,Full Play,13,Tuesday
2025-01-07 13:55:00,TWICE,Look At Me,193146,193.146,Full Play,13,Tuesday
2025-01-07 13:58:00,TWICE,Here I am,170640,170.64,Full Play,13,Tuesday
2025-01-07 14:01:00,TWICE,Dance The Night Away,180800,180.8,Full Play,14,Tuesday
2025-01-07 14:04:00,TWICE,SET ME FREE (ENG),181680,181.68,Full Play,14,Tuesday
2025-01-07 14:08:00,TWICE,21:29,228906,228.906,Full Play,14,Tuesday
2025-01-07 14:12:00,TWICE,Fake & True,219625,219.625,Full Play,14,Tuesday
2025-01-07 14:15:00,TWICE,BDZ,197800,197.8,Full Play,14,Tuesday
2025-01-07 14:18:00,TWICE,You In My Heart,208866,208.866,Full Play,14,Tuesday
2025-01-07 14:22:00,TWICE,How u doin',209466,209.466,Full Play,14,Tuesday
2025-01-07 14:25:00,TWICE,Missing U,179706,179.706,Full Play,14,Tuesday
2025-01-07 14:28:00,TWICE,MORE & MORE - Japanese ver.,201960,201.96,Full Play,14,Tuesday
2025-01-07 14:32:00,TWICE,CRY FOR ME (English ver.),204833,204.833,Full Play,14,Tuesday
2025-01-07 14:36:00,TWICE,Doughnut (Instrumental),263680,263.68,Full Play,14,Tuesday
2025-01-07 14:39:00,TWICE,SET ME FREE (ENG),181680,181.68,Full Play,14,Tuesday
2025-01-07 14:43:00,TWICE,Ice Cream,232066,232.066,Full Play,14,Tuesday
2025-01-07 14:43:00,TWICE,BDZ,19477,19.477,Partial Play,14,Tuesday
2025-01-08 02:19:00,平田志穂子,Heaven,15787,15.787,Partial Play,2,Wednesday
2025-01-08 02:19:00,平田志穂子,Heaven,33188,33.188,Partial Play,2,Wednesday
2025-01-08 02:20:00,GFRIEND,Season of Memories,42839,42.839,Partial Play,2,Wednesday
2025-01-08 02:21:00,GFRIEND,FINGERTIP,71061,71.061,Full Play,2,Wednesday
2025-01-08 03:42:00,TWICE,BDZ,178354,178.354,Full Play,3,Wednesday
2025-01-08 03:45:00,TWICE,Sandcastle,192166,192.166,Full Play,3,Wednesday
2025-01-08 03:48:00,TWICE,Scandal,163333,163.333,Full Play,3,Wednesday
2025-01-08 03:51:00,TWICE,I WANT YOU BACK,203815,203.815,Full Play,3,Wednesday
2025-01-08 03:55:00,TWICE,What You Waiting For,201600,201.6,Full Play,3,Wednesday
2025-01-08 04:02:00,TWICE,CRAZY STUPID LOVE,169613,169.613,Full Play,4,Wednesday
2025-01-08 04:06:00,TWICE,Wake Me Up,211799,211.799,Full Play,4,Wednesday
2025-01-08 04:10:00,TWICE,Kura Kura - Instrumental,227786,227.786,Full Play,4,Wednesday
2025-01-08 04:13:00,TWICE,BRAND NEW GIRL,213956,213.956,Full Play,4,Wednesday
2025-01-08 04:17:00,TWICE,Feel Special,206866,206.866,Full Play,4,Wednesday
2025-01-08 04:20:00,TWICE,I GOT YOU (Lo-fi ver.) (Instrumental),190786,190.786,Full Play,4,Wednesday
2025-01-08 04:23:00,TWICE,Don't Give Up,178346,178.346,Full Play,4,Wednesday
2025-01-08 04:26:00,TWICE,Queen of Hearts,186946,186.946,Full Play,4,Wednesday
2025-01-08 04:30:00,TWICE,Catch a Wave - Instrumental,214333,214.333,Full Play,4,Wednesday
2025-01-08 04:32:00,TWICE,Wake Me Up - Instrumental,150818,150.818,Full Play,4,Wednesday
2025-01-08 04:36:00,TWICE,LIKEY - Japanese ver.,207825,207.825,Full Play,4,Wednesday
2025-01-08 04:39:00,TWICE,STUCK IN MY HEAD - Japanese ver.,179266,179.266,Full Play,4,Wednesday
2025-01-08 04:40:00,TWICE,One More Time - Instrumental,86254,86.254,Full Play,4,Wednesday
2025-01-08 04:56:00,DAY6 (Even of Day),so this is love,203425,203.425,Full Play,4,Wednesday
2025-01-08 05:00:00,DAY6 (Even of Day),Right Through Me,217972,217.972,Full Play,5,Wednesday
2025-01-08 05:01:00,Young K,natural,23966,23.966,Partial Play,5,Wednesday
2025-01-08 06:39:00,GFRIEND,Night Drive,1413,1.413,Skipped,6,Wednesday
2025-01-08 06:39:00,DAY6,days gone by,18136,18.136,Partial Play,6,Wednesday
2025-01-08 06:39:00,Young K,natural,136747,136.747,Full Play,6,Wednesday
2025-01-08 06:43:00,Apink,Mr. Chu,214750,214.75,Full Play,6,Wednesday
2025-01-08 06:46:00,Apink,Dumhdurum,208053,208.053,Full Play,6,Wednesday
2025-01-08 06:49:00,QWER,My Name is Malguem,188320,188.32,Full Play,6,Wednesday
2025-01-08 06:52:00,VIVIZ,Shhh!,165620,165.62,Full Play,6,Wednesday
2025-01-10 00:21:00,VIVIZ,Shhh!,53994,53.994,Full Play,0,Friday
2025-01-10 00:21:00,VIVIZ,Shhh!,1642,1.642,Skipped,0,Friday
2025-01-10 00:25:00,GFRIEND,Season of Memories,123329,123.329,Full Play,0,Friday
2025-01-10 00:26:00,New Jack Takuro,Gosei Sentai Dairanger,41793,41.793,Partial Play,0,Friday
2025-01-10 00:26:00,FANTASTICS from EXILE TRIBE,Got Boost？,55764,55.764,Full Play,0,Friday
2025-01-10 00:27:00,BACK-ON,STRIKE BACK,24768,24.768,Partial Play,0,Friday
2025-01-10 00:27:00,Rica Matsumoto,Alive A life,5141,5.141,Partial Play,0,Friday
2025-01-10 00:27:00,Masayuki Tanaka,仮面ライダークウガ!,18602,18.602,Partial Play,0,Friday
2025-01-10 00:27:00,BACK-ON,CHEMY×STORY - 『仮面ライダーガッチャード』主題歌,7274,7.274,Partial Play,0,Friday
2025-01-10 00:29:00,LiSA,ブラックボックス,3541,3.541,Skipped,0,Friday
2025-01-10 00:29:00,LiSA,ReawakeR (feat. Felix of Stray Kids),14442,14.442,Partial Play,0,Friday
2025-01-10 00:29:00,BACK-ON,wimp,77121,77.121,Full Play,0,Friday
2025-01-10 00:29:00,TK from Ling tosite sigure,UN-APEX,23424,23.424,Partial Play,0,Friday
2025-01-10 05:48:00,TK from Ling tosite sigure,UN-APEX,5039,5.039,Partial Play,5,Friday
2025-01-10 05:51:00,GFRIEND,Season of Memories,186558,186.558,Full Play,5,Friday
2025-01-10 05:55:00,VIVIZ,Shhh!,3900,3.9,Skipped,5,Friday
2025-01-10 05:55:00,GFRIEND,Rainbow,232444,232.444,Full Play,5,Friday
2025-01-10 05:58:00,MRCH,Nostalgia,210040,210.04,Full Play,5,Friday
2025-01-10 06:01:00,QWER,T.B.H,175880,175.88,Full Play,6,Friday
2025-01-10 06:01:00,DKZ,2024 (Wishlist),3964,3.964,Skipped,6,Friday
2025-01-10 06:04:00,GFRIEND,FINGERTIP,161146,161.146,Full Play,6,Friday
2025-01-10 06:04:00,LISA,MONEY,696,0.696,Skipped,6,Friday
2025-01-10 06:07:00,suisoh,MONOCHROME,181457,181.457,Full Play,6,Friday
2025-01-10 06:07:00,suisoh,SWITCH,3477,3.477,Skipped,6,Friday
2025-01-10 06:10:00,SIX LOUNGE,言葉にせずとも,193132,193.132,Full Play,6,Friday
2025-01-10 06:14:00,須田景凪,veil,209636,209.636,Full Play,6,Friday
2025-01-10 06:17:00,imase,メトロシティ,4138,4.138,Skipped,6,Friday
2025-01-10 06:17:00,yama,麻痺,2113,2.113,Skipped,6,Friday
2025-01-10 06:17:00,Kocchi no Kento,Mouiiyo,1509,1.509,Skipped,6,Friday
2025-01-10 06:17:00,the peggies,足跡,2554,2.554,Skipped,6,Friday
2025-01-10 06:17:00,Rokudenashi,言の刃,1114,1.114,Skipped,6,Friday
2025-01-10 06:17:00,FANTASTICS from EXILE TRIBE,Got Boost？,192200,192.2,Full Play,6,Friday
2025-01-10 06:17:00,suisoh,スードニム,3065,3.065,Skipped,6,Friday
2025-01-10 06:18:00,suisoh,タクシー・ジャック,2345,2.345,Skipped,6,Friday
2025-01-10 06:21:00,ASIAN KUNG-FU GENERATION,アフターダーク,192026,192.026,Full Play,6,Friday
2025-01-10 06:25:00,Yoh kamiyama,色香水,251186,251.186,Full Play,6,Friday
2025-01-10 07:31:00,Kenshi Yonezu,Azalea,19489,19.489,Partial Play,7,Friday
2025-01-11 02:38:00,DAY6 (Even of Day),so this is love,203425,203.425,Full Play,2,Saturday
2025-01-11 02:41:00,WENDY,Wish You Hell,170360,170.36,Full Play,2,Saturday
2025-01-11 02:41:00,Jung Kook,Still With You,7600,7.6,Partial Play,2,Saturday
2025-01-11 02:46:00,frederic,Kanashii Ureshii,285761,285.761,Full Play,2,Saturday
2025-01-11 02:50:00,HUH YUNJIN,love you twice,172189,172.189,Full Play,2,Saturday
2025-01-11 02:53:00,Red Velvet,On A Ride,199000,199.0,Full Play,2,Saturday
2025-01-11 02:56:00,XG,HOWLING,1130,1.13,Skipped,2,Saturday
2025-01-11 02:56:00,NewJeans,Cool With You,147880,147.88,Full Play,2,Saturday
2025-01-11 02:59:00,平田志穂子,SNOWFLAKES,206653,206.653,Full Play,2,Saturday
2025-01-11 03:03:00,Dreamcatcher,Jazz Bar (Carol ver.),232746,232.746,Full Play,3,Saturday
2025-01-11 03:06:00,LE SSERAFIM,Sour Grapes,196540,196.54,Full Play,3,Saturday
2025-01-11 03:11:00,Hikaru Utada,First Love,257293,257.293,Full Play,3,Saturday
2025-01-11 03:14:00,NewJeans,Ditto,185506,185.506,Full Play,3,Saturday
2025-01-11 09:42:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),1074,1.074,Skipped,9,Saturday
2025-01-11 09:45:00,TWICE,Strategy (feat. Megan Thee Stallion),201760,201.76,Full Play,9,Saturday
2025-01-11 09:45:00,aespa,Whiplash,15163,15.163,Partial Play,9,Saturday
2025-01-11 09:46:00,LE SSERAFIM,CRAZY,9243,9.243,Partial Play,9,Saturday
2025-01-11 09:48:00,LE SSERAFIM,CRAZY - Japanese ver.,163803,163.803,Full Play,9,Saturday
2025-01-11 09:51:00,LE SSERAFIM,CRAZY (Japanese ver.) (feat. JP THE WAVY),163415,163.415,Full Play,9,Saturday
2025-01-11 09:54:00,LE SSERAFIM,CRAZY - Japanese ver. / Chaki Zulu Remix,156123,156.123,Full Play,9,Saturday
2025-01-11 09:57:00,fromis_9,from,201786,201.786,Full Play,9,Saturday
2025-01-11 10:00:00,NewJeans,Supernatural,191000,191.0,Full Play,10,Saturday
2025-01-11 10:02:00,ILLIT,Tick-Tack,129469,129.469,Full Play,10,Saturday
2025-01-11 10:06:00,VIVIZ,Shhh!,194533,194.533,Full Play,10,Saturday
2025-01-11 10:07:00,LE SSERAFIM,EASY,62580,62.58,Full Play,10,Saturday
2025-01-11 10:10:00,TWICE,Strategy (version 1.0),184533,184.533,Full Play,10,Saturday
2025-01-11 10:13:00,TWICE,Strategy (Slom Remix),162000,162.0,Full Play,10,Saturday
2025-01-11 10:15:00,TWICE,Strategy (Moombahton),174956,174.956,Full Play,10,Saturday
2025-01-11 10:18:00,TWICE,Strategy (Instrumental),166773,166.773,Full Play,10,Saturday
2025-01-11 10:27:00,TWICE,Strategy (House),145330,145.33,Full Play,10,Saturday
2025-01-11 14:45:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),166773,166.773,Full Play,14,Saturday
2025-01-11 14:48:00,TWICE,Heart Shaker,186893,186.893,Full Play,14,Saturday
2025-01-11 14:51:00,ILLIT,Cherish (My Love),176854,176.854,Full Play,14,Saturday
2025-01-11 14:55:00,QWER,My Name is Malguem,188320,188.32,Full Play,14,Saturday
2025-01-11 14:57:00,KISS OF LIFE,Igloo,131786,131.786,Full Play,14,Saturday
2025-01-11 15:00:00,YENA,NEMONEMO,178026,178.026,Full Play,15,Saturday
2025-01-11 15:03:00,TWICE,I CAN'T STOP ME,205493,205.493,Full Play,15,Saturday
2025-01-11 15:06:00,TOMORROW X TOGETHER,Heaven,154988,154.988,Full Play,15,Saturday
2025-01-11 15:09:00,ATEEZ,Ice On My Teeth,183494,183.494,Full Play,15,Saturday
2025-01-11 15:12:00,NewJeans,Bubble Gum,200266,200.266,Full Play,15,Saturday
2025-01-11 15:15:00,tripleS,Girls Never Die,187920,187.92,Full Play,15,Saturday
2025-01-11 15:19:00,TWICE,Feel Special,206866,206.866,Full Play,15,Saturday
2025-01-11 15:22:00,VIVIZ,BOP BOP!,219933,219.933,Full Play,15,Saturday
2025-01-11 15:25:00,Stray Kids,Chk Chk Boom,148051,148.051,Full Play,15,Saturday
2025-01-11 15:28:00,NAYEON,HalliGalli (Prod. by LEE CHANHYUK of AKMU),187373,187.373,Full Play,15,Saturday
2025-01-11 15:31:00,Girls' Generation,The Boys,0,0.0,Skipped,15,Saturday
2025-01-11 15:31:00,NewJeans,Cool With You,147880,147.88,Full Play,15,Saturday
2025-01-11 15:31:00,TWICE,Celebrate,872,0.872,Skipped,15,Saturday
2025-01-11 15:34:00,TZUYU,Run Away,198320,198.32,Full Play,15,Saturday
2025-01-11 15:37:00,VIVIZ,MANIAC,195520,195.52,Full Play,15,Saturday
2025-01-11 15:41:00,BSS,Happy Alone,227653,227.653,Full Play,15,Saturday
2025-01-11 15:45:00,TWICE,FANCY,213880,213.88,Full Play,15,Saturday
2025-01-11 15:48:00,NewJeans,OMG,212253,212.253,Full Play,15,Saturday
2025-01-11 15:52:00,GFRIEND,LOVE WHISPER,211972,211.972,Full Play,15,Saturday
2025-01-11 15:53:00,ILLIT,Magnetic,4323,4.323,Skipped,15,Saturday
2025-01-11 15:53:00,aespa,Armageddon,54034,54.034,Full Play,15,Saturday
2025-01-11 15:56:00,YENA,NEMONEMO,178026,178.026,Full Play,15,Saturday
2025-01-11 15:59:00,GFRIEND,Season of Memories,186558,186.558,Full Play,15,Saturday
2025-01-11 16:02:00,fromis_9,DM,204293,204.293,Full Play,16,Saturday
2025-01-11 16:05:00,LE SSERAFIM,CRAZY,164554,164.554,Full Play,16,Saturday
2025-01-11 16:08:00,DAY6,HAPPY,189934,189.934,Full Play,16,Saturday
2025-01-11 16:11:00,NMIXX,Roller Coaster,179373,179.373,Full Play,16,Saturday
2025-01-11 16:14:00,YENA,PRETTY BOYS,206266,206.266,Full Play,16,Saturday
2025-01-11 16:48:00,IVE,I AM,99293,99.293,Full Play,16,Saturday
2025-01-11 16:50:00,New Jack Takuro,Gosei Sentai Dairanger,38421,38.421,Partial Play,16,Saturday
2025-01-11 16:50:00,Diskoria,C.H.R.I.S.Y.E.,209533,209.533,Full Play,16,Saturday
2025-01-11 16:52:00,TWICE,Strategy (from the Netflix film KPop Demon Hunters),48832,48.832,Full Play,16,Saturday
2025-01-11 16:55:00,GFRIEND,Season of Memories,73643,73.643,Full Play,16,Saturday
2025-01-11 16:56:00,New Jack Takuro,Gosei Sentai Dairanger,62209,62.209,Full Play,16,Saturday
2025-01-11 16:57:00,FANTASTICS from EXILE TRIBE,Got Boost？,43179,43.179,Partial Play,16,Saturday
2025-01-11 16:58:00,SawanoHiroyuki[nZk],LEveL,10014,10.014,Partial Play,16,Saturday
2025-01-11 17:01:00,GFRIEND,Season of Memories,210130,210.13,Full Play,17,Saturday
2025-01-12 09:46:00,GFRIEND,Rainbow,1871,1.871,Skipped,9,Sunday
